id,key,value,type
267103760,start_date,1005,regular
267103760,date,2014-02-11,source
267103762,source,BAG,regular
267103762,bag,363100012182615,ref
267103762,building,house,regular
267103762,start_date,1983,regular
267103762,date,2014-02-11,source
267103764,source,BAG,regular
267103764,bag,363100012183053,ref
267103764,building,apartments,regular
267103764,start_date,1985,regular
267103764,date,2014-02-11,source
267103766,source,BAG,regular
267103766,bag,363100012182605,ref
267103766,building,apartments,regular
267103766,start_date,1983,regular
267103766,date,2014-02-11,source
267103768,source,BAG,regular
267103768,bag,363100012182245,ref
267103768,building,yes,regular
267103768,start_date,1005,regular
267103768,date,2014-02-11,source
267103770,source,BAG,regular
267103770,bag,363100012182786,ref
267103770,building,apartments,regular
267103770,start_date,1005,regular
267103770,date,2014-02-11,source
267103772,source,BAG,regular
267103772,bag,363100012182090,ref
267103772,building,house,regular
267103772,start_date,1005,regular
267103772,date,2014-02-11,source
267103774,source,BAG,regular
267103774,bag,363100012178114,ref
267103774,building,apartments,regular
267103774,start_date,1005,regular
267103774,date,2014-02-11,source
267103777,source,BAG,regular
267103777,bag,363100012182700,ref
267103777,building,apartments,regular
267103777,start_date,1983,regular
267103777,date,2014-02-11,source
267103779,source,BAG,regular
267103779,bag,363100012171315,ref
267103779,building,house,regular
267103779,start_date,1005,regular
267103779,date,2014-02-11,source
267103781,source,BAG,regular
267103781,bag,363100012171393,ref
267103781,building,apartments,regular
267103781,start_date,1005,regular
267103781,date,2014-02-11,source
267103783,source,BAG,regular
267103783,bag,363100012178149,ref
267103783,building,house,regular
267103783,start_date,1005,regular
267103783,date,2014-02-11,source
267103785,source,BAG,regular
267103785,bag,363100012170912,ref
267103785,building,house,regular
267103785,start_date,1005,regular
267103785,date,2014-02-11,source
267103787,source,BAG,regular
267103787,bag,363100012182301,ref
267103787,building,house,regular
267103787,start_date,1005,regular
267103787,date,2014-02-11,source
267103791,source,BAG,regular
267103791,bag,363100012182692,ref
267103791,building,house,regular
267103791,start_date,1005,regular
267103791,date,2014-02-11,source
267103793,source,BAG,regular
267103793,bag,363100012182787,ref
267103793,building,house,regular
267103793,start_date,1905,regular
267103793,date,2014-02-11,source
267103795,source,BAG,regular
267103795,bag,363100012182989,ref
267103795,building,apartments,regular
267103795,start_date,1989,regular
267103795,date,2014-02-11,source
267103799,source,BAG,regular
267103799,bag,363100012165560,ref
267103799,building,apartments,regular
267103799,city,Amsterdam,addr
267103799,start_date,1005,regular
267103799,date,2014-02-11,source
267103803,source,BAG,regular
267103803,bag,363100012182695,ref
267103803,building,apartments,regular
267103803,start_date,1005,regular
267103803,date,2014-02-11,source
267103805,source,BAG,regular
267103805,bag,363100012171407,ref
267103805,building,house,regular
267103805,start_date,1937,regular
267103805,date,2014-02-11,source
267103808,source,BAG,regular
267103808,bag,363100012182966,ref
267103808,building,yes,regular
267103808,start_date,1005,regular
267103808,date,2014-02-11,source
267103811,source,BAG,regular
267103811,bag,363100012171313,ref
267103811,building,apartments,regular
267103811,start_date,1005,regular
267103811,date,2014-02-11,source
267103813,source,BAG,regular
267103813,bag,363100012170914,ref
267103813,building,apartments,regular
267103813,start_date,1005,regular
267103813,date,2014-02-11,source
267103815,source,BAG,regular
267103815,bag,363100012182091,ref
267103815,building,yes,regular
267103815,start_date,1005,regular
267103815,date,2014-02-11,source
267103817,source,BAG,regular
267103817,bag,363100012171316,ref
267103817,building,apartments,regular
267103817,start_date,1005,regular
267103817,date,2014-02-11,source
267103819,source,BAG,regular
267103819,bag,363100012171486,ref
267103819,building,apartments,regular
267103819,start_date,1005,regular
267103819,date,2014-02-11,source
267103821,source,BAG,regular
267103821,bag,363100012182508,ref
267103821,building,yes,regular
267103821,start_date,1005,regular
267103821,date,2014-02-11,source
267103822,source,BAG,regular
267103822,bag,363100012182696,ref
267103822,building,apartments,regular
267103822,start_date,1005,regular
267103822,date,2014-02-11,source
267103824,source,BAG,regular
267103824,bag,363100012182099,ref
267103824,building,house,regular
267103824,start_date,1005,regular
267103824,date,2014-02-11,source
267103826,source,BAG,regular
267103826,bag,363100012182910,ref
267103826,building,house,regular
267103826,start_date,1005,regular
267103826,date,2014-02-11,source
267103827,source,BAG,regular
267103827,bag,363100012181820,ref
267103827,building,yes,regular
267103827,start_date,1005,regular
267103827,date,2014-02-11,source
267103828,source,BAG,regular
267103828,bag,363100012171484,ref
267103828,building,house,regular
267103828,start_date,1005,regular
267103828,date,2014-02-11,source
267103830,source,BAG,regular
267103830,bag,363100012182585,ref
267103830,building,yes,regular
267103830,city,Amsterdam,addr
267103830,start_date,1005,regular
267103830,date,2014-02-11,source
267103831,source,BAG,regular
267103831,bag,363100012171713,ref
267103831,building,yes,regular
267103831,start_date,1005,regular
267103831,date,2014-02-11,source
267103833,source,BAG,regular
267103833,bag,363100012182798,ref
267103833,building,apartments,regular
267103833,start_date,1983,regular
267103833,date,2014-02-11,source
267103834,source,BAG,regular
267103834,bag,363100012182971,ref
267103834,building,apartments,regular
267103834,start_date,1986,regular
267103834,date,2014-02-11,source
267103836,source,BAG,regular
267103836,bag,363100012171997,ref
267103836,building,house,regular
267103836,start_date,1005,regular
267103836,date,2014-02-11,source
267103838,source,BAG,regular
267103838,bag,363100012178226,ref
267103838,building,house,regular
267103838,start_date,1005,regular
267103838,date,2014-02-11,source
267103840,source,BAG,regular
267103840,bag,363100012177719,ref
267103840,building,house,regular
267103840,start_date,1005,regular
267103840,date,2014-02-11,source
267103842,source,BAG,regular
267103842,bag,363100012177721,ref
267103842,building,house,regular
267103842,start_date,1005,regular
267103842,date,2014-02-11,source
267103843,source,BAG,regular
267103843,bag,363100012182990,ref
267103843,building,house,regular
267103843,start_date,1005,regular
267103843,date,2014-02-11,source
267103844,source,BAG,regular
267103844,bag,363100012182964,ref
267103844,building,yes,regular
267103844,start_date,1005,regular
267103844,date,2014-02-11,source
267103845,source,BAG,regular
267103845,bag,363100012171405,ref
267103845,building,house,regular
267103845,start_date,1005,regular
267103845,date,2014-02-11,source
267103847,source,BAG,regular
267103847,bag,363100012182958,ref
267103847,building,apartments,regular
267103847,start_date,1005,regular
267103847,date,2014-02-11,source
267103849,source,BAG,regular
267103849,bag,363100012171391,ref
267103849,building,apartments,regular
267103849,start_date,1935,regular
267103849,date,2014-02-11,source
267103851,source,BAG,regular
267103851,bag,363100012182965,ref
267103851,building,house,regular
267103851,start_date,1985,regular
267103851,date,2014-02-11,source
267103853,source,BAG,regular
267103853,bag,363100012182688,ref
267103853,building,house,regular
267103853,start_date,1005,regular
267103853,date,2014-02-11,source
267103857,source,BAG,regular
267103857,bag,363100012171637,ref
267103857,building,yes,regular
267103857,start_date,1005,regular
267103857,date,2014-02-11,source
267103859,source,BAG,regular
267103859,bag,363100012182606,ref
267103859,building,yes,regular
267103859,start_date,1005,regular
267103859,date,2014-02-11,source
267103861,source,BAG,regular
267103861,bag,363100012182097,ref
267103861,building,apartments,regular
267103861,start_date,1934,regular
267103861,date,2014-02-11,source
267103863,source,BAG,regular
267103863,bag,363100012182405,ref
267103863,building,apartments,regular
267103863,start_date,1005,regular
267103863,date,2014-02-11,source
267103865,source,BAG,regular
267103865,bag,363100012182797,ref
267103865,building,house,regular
267103865,start_date,1983,regular
267103865,date,2014-02-11,source
267103867,source,BAG,regular
267103867,bag,363100012182780,ref
267103867,building,apartments,regular
267103867,start_date,1905,regular
267103867,date,2014-02-11,source
267103869,source,BAG,regular
267103869,bag,363100012182783,ref
267103869,building,apartments,regular
267103869,start_date,1987,regular
267103869,date,2014-02-11,source
267103872,source,BAG,regular
267103872,bag,363100012182694,ref
267103872,building,house,regular
267103872,start_date,1005,regular
267103872,date,2014-02-11,source
267103874,source,BAG,regular
267103874,bag,363100012165561,ref
267103874,building,apartments,regular
267103874,start_date,1986,regular
267103874,date,2014-02-11,source
267103876,source,BAG,regular
267103876,bag,363100012183064,ref
267103876,building,yes,regular
267103876,start_date,1005,regular
267103876,date,2014-02-11,source
267103878,source,BAG,regular
267103878,bag,363100012165620,ref
267103878,building,apartments,regular
267103878,start_date,1005,regular
267103878,date,2014-02-11,source
267103882,source,BAG,regular
267103882,bag,363100012182792,ref
267103882,building,apartments,regular
267103882,start_date,1905,regular
267103882,date,2014-02-11,source
267103885,source,BAG,regular
267103885,bag,363100012182507,ref
267103885,building,yes,regular
267103885,start_date,1005,regular
267103885,date,2014-02-11,source
267103887,source,BAG,regular
267103887,bag,363100012182773,ref
267103887,building,commercial,regular
267103887,start_date,1005,regular
267103887,date,2014-02-11,source
267103889,source,BAG,regular
267103889,bag,363100012178221,ref
267103889,building,house,regular
267103889,start_date,1005,regular
267103889,date,2014-02-11,source
267103891,source,BAG,regular
267103891,bag,363100012171452,ref
267103891,building,apartments,regular
267103891,start_date,1951,regular
267103891,date,2014-02-11,source
267103894,source,BAG,regular
267103894,bag,363100012182702,ref
267103894,building,apartments,regular
267103894,start_date,1983,regular
267103894,date,2014-02-11,source
267103895,source,BAG,regular
267103895,bag,363100012182084,ref
267103895,building,apartments,regular
267103895,start_date,1005,regular
267103895,date,2014-02-11,source
267103896,source,BAG,regular
267103896,bag,363100012182789,ref
267103896,building,apartments,regular
267103896,start_date,1005,regular
267103896,date,2014-02-11,source
267103898,source,BAG,regular
267103898,bag,363100012171401,ref
267103898,building,apartments,regular
267103898,start_date,1005,regular
